Year,CollegeName,Branch,Category,ClosingRank
2020,61 E061 University B.D.T. college of Engineering Davangere,CE Civil,SCK,40471
2020,61 E061 University B.D.T. college of Engineering Davangere,CE Civil,SCR,36613
2020,61 E061 University B.D.T. college of Engineering Davangere,CE Civil,STG,27021
2020,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,1G,15234
2020,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,2AG,19963
2020,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,2AK,25874
2020,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,2AR,21650
2020,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,2BG,16190
2020,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,2BR,31683
2020,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,3AG,19317
2020,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,3BG,15966
2020,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,3BR,18373
2020,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,GM,14085
2020,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,GMK,17863
2020,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,GMR,16058
2020,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,SCG,35151
2020,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,SCK,38507
2020,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,SCR,41407
2020,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,STG,15488
2020,61 E061 University B.D.T. college of Engineering Davangere,EC Electronics,1G,19286
2020,61 E061 University B.D.T. college of Engineering Davangere,EC Electronics,2AG,22352
2020,61 E061 University B.D.T. college of Engineering Davangere,EC Electronics,2AR,27536
2020,61 E061 University B.D.T. college of Engineering Davangere,EC Electronics,2BG,25117
2020,61 E061 University B.D.T. college of Engineering Davangere,EC Electronics,3AG,20441
2020,61 E061 University B.D.T. college of Engineering Davangere,EC Electronics,3AR,21462
2020,61 E061 University B.D.T. college of Engineering Davangere,EC Electronics,3BG,20858
2020,61 E061 University B.D.T. college of Engineering Davangere,EC Electronics,3BK,22335
2020,61 E061 University B.D.T. college of Engineering Davangere,EC Electronics,3BR,21784
2020,61 E061 University B.D.T. college of Engineering Davangere,EC Electronics,GM,18717
2020,61 E061 University B.D.T. college of Engineering Davangere,EC Electronics,GMK,21886
2020,61 E061 University B.D.T. college of Engineering Davangere,EC Electronics,GMR,21183
2020,61 E061 University B.D.T. college of Engineering Davangere,EC Electronics,SCG,39482
2020,61 E061 University B.D.T. college of Engineering Davangere,EC Electronics,SCR,45156
2020,61 E061 University B.D.T. college of Engineering Davangere,EC Electronics,STG,27652
2020,61 E061 University B.D.T. college of Engineering Davangere,EE Electrical,1G,31903
2020,61 E061 University B.D.T. college of Engineering Davangere,EE Electrical,1K,34889
2020,61 E061 University B.D.T. college of Engineering Davangere,EE Electrical,1R,42447
2020,61 E061 University B.D.T. college of Engineering Davangere,EE Electrical,2AG,29340
2020,61 E061 University B.D.T. college of Engineering Davangere,EE Electrical,2AR,30632
2020,61 E061 University B.D.T. college of Engineering Davangere,EE Electrical,2BG,28219
2020,61 E061 University B.D.T. college of Engineering Davangere,EE Electrical,2BR,39249
2020,61 E061 University B.D.T. college of Engineering Davangere,EE Electrical,3AG,25559
2020,61 E061 University B.D.T. college of Engineering Davangere,EE Electrical,3BG,26698
2020,61 E061 University B.D.T. college of Engineering Davangere,EE Electrical,GM,23157
2020,61 E061 University B.D.T. college of Engineering Davangere,EE Electrical,GMK,23319
2020,61 E061 University B.D.T. college of Engineering Davangere,EE Electrical,GMR,26919
2020,61 E061 University B.D.T. college of Engineering Davangere,EE Electrical,SCG,37000
2020,61 E061 University B.D.T. college of Engineering Davangere,EE Electrical,SCR,37330
2020,61 E061 University B.D.T. college of Engineering Davangere,EE Electrical,STG,26157
2020,61 E061 University B.D.T. college of Engineering Davangere,EI Elec. Inst.,1G,68016
2020,61 E061 University B.D.T. college of Engineering Davangere,EI Elec. Inst.,2AG,53271
2020,61 E061 University B.D.T. college of Engineering Davangere,EI Elec. Inst.,2AR,61103
2020,61 E061 University B.D.T. college of Engineering Davangere,EI Elec. Inst.,2BG,69212
2020,61 E061 University B.D.T. college of Engineering Davangere,EI Elec. Inst.,2BK,97091
2020,61 E061 University B.D.T. college of Engineering Davangere,EI Elec. Inst.,3AG,54880
2020,61 E061 University B.D.T. college of Engineering Davangere,EI Elec. Inst.,3AR,55195
2020,61 E061 University B.D.T. college of Engineering Davangere,EI Elec. Inst.,3BG,49476
2020,61 E061 University B.D.T. college of Engineering Davangere,EI Elec. Inst.,GM,44510
2020,61 E061 University B.D.T. college of Engineering Davangere,EI Elec. Inst.,GMK,51687
2020,61 E061 University B.D.T. college of Engineering Davangere,EI Elec. Inst.,GMR,50001
2020,61 E061 University B.D.T. college of Engineering Davangere,EI Elec. Inst.,SCG,75854
2020,61 E061 University B.D.T. college of Engineering Davangere,EI Elec. Inst.,SCR,90735
2020,61 E061 University B.D.T. college of Engineering Davangere,EI Elec. Inst.,STG,57285
2020,61 E061 University B.D.T. college of Engineering Davangere,EI Elec. Inst.,STR,62444
2020,61 E061 University B.D.T. college of Engineering Davangere,Engg IP Ind.Prodn.,1G,71288
2020,61 E061 University B.D.T. college of Engineering Davangere,Engg IP Ind.Prodn.,2AG,70921
2020,61 E061 University B.D.T. college of Engineering Davangere,Engg IP Ind.Prodn.,2AK,81462
2020,61 E061 University B.D.T. college of Engineering Davangere,Engg IP Ind.Prodn.,2AR,76806
2020,61 E061 University B.D.T. college of Engineering Davangere,Engg IP Ind.Prodn.,2BG,66133
2020,61 E061 University B.D.T. college of Engineering Davangere,Engg IP Ind.Prodn.,3AG,66983
2020,61 E061 University B.D.T. college of Engineering Davangere,Engg IP Ind.Prodn.,3BG,61913
2020,61 E061 University B.D.T. college of Engineering Davangere,Engg IP Ind.Prodn.,GM,59328
2020,61 E061 University B.D.T. college of Engineering Davangere,Engg IP Ind.Prodn.,GMK,61850
2020,61 E061 University B.D.T. college of Engineering Davangere,Engg IP Ind.Prodn.,GMR,63322
2020,61 E061 University B.D.T. college of Engineering Davangere,Engg IP Ind.Prodn.,SCG,80579
2020,61 E061 University B.D.T. college of Engineering Davangere,Engg IP Ind.Prodn.,SCK,93242
2020,61 E061 University B.D.T. college of Engineering Davangere,Engg IP Ind.Prodn.,SCR,94118
2020,61 E061 University B.D.T. college of Engineering Davangere,Engg IP Ind.Prodn.,STG,59636
2020,61 E061 University B.D.T. college of Engineering Davangere,Engg IP Ind.Prodn.,STR,78755
2020,61 E061 University B.D.T. college of Engineering Davangere,ME Mechanical,1G,45224
2020,61 E061 University B.D.T. college of Engineering Davangere,ME Mechanical,2AG,43090
2020,61 E061 University B.D.T. college of Engineering Davangere,ME Mechanical,2AR,48613
2020,61 E061 University B.D.T. college of Engineering Davangere,ME Mechanical,2BG,48590
2020,61 E061 University B.D.T. college of Engineering Davangere,ME Mechanical,3AG,44601
2020,61 E061 University B.D.T. college of Engineering Davangere,ME Mechanical,3AK,63022
2020,61 E061 University B.D.T. college of Engineering Davangere,ME Mechanical,3BG,39659
2020,61 E061 University B.D.T. college of Engineering Davangere,ME Mechanical,3BR,44243
2020,61 E061 University B.D.T. college of Engineering Davangere,ME Mechanical,GM,37294
2020,61 E061 University B.D.T. college of Engineering Davangere,ME Mechanical,GMK,38302
2020,61 E061 University B.D.T. college of Engineering Davangere,ME Mechanical,GMR,42196
2020,61 E061 University B.D.T. college of Engineering Davangere,ME Mechanical,SCG,48629
2020,61 E061 University B.D.T. college of Engineering Davangere,ME Mechanical,SCR,57795
2020,61 E061 University B.D.T. college of Engineering Davangere,ME Mechanical,STG,41934
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CE Civil,1G,39945
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CE Civil,1R,55551
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CE Civil,2AG,45493
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CE Civil,2AR,50448
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CE Civil,2BG,49781
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CE Civil,3AG,44979
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CE Civil,3BG,37816
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CE Civil,3BR,50592
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CE Civil,GM,36109
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CE Civil,GMK,38684
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CE Civil,GMR,41574
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CE Civil,SCG,53382
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CE Civil,SCK,60915
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CE Civil,SCR,64857
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CE Civil,STG,47030
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,1G,19630
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,2AG,24063
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,2AR,28116
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,2BG,21935
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,2BR,45732
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,3AG,19521
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,3BG,16614
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,3BK,22174
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,GM,15687
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,GMK,16752
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,GMR,18396
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,SCG,53336
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,SCR,94746
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,STG,17055
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EC Electronics,1G,29500
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EC Electronics,1K,69232
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EC Electronics,2AG,26710
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EC Electronics,2AR,28909
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EC Electronics,2BG,23548
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EC Electronics,2BR,60495
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EC Electronics,3AG,22496
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EC Electronics,3BG,21154
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EC Electronics,3BR,26728
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EC Electronics,GM,20513
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EC Electronics,GMK,24296
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EC Electronics,GMR,23332
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EC Electronics,SCG,53923
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EC Electronics,SCR,75232
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EC Electronics,STG,31355
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EE Electrical,1G,39399
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EE Electrical,2AG,25945
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EE Electrical,2AR,32543
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EE Electrical,2BG,31648
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EE Electrical,3AG,26045
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EE Electrical,3BG,25709
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EE Electrical,GM,25002
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EE Electrical,GMK,25866
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EE Electrical,GMR,30426
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EE Electrical,SCG,50202
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,EE Electrical,SCR,77515
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,Engg IE Info.Science,1G,39134
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,Engg IE Info.Science,2AG,33862
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,Engg IE Info.Science,2AK,37939
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,Engg IE Info.Science,2AR,42089
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,Engg IE Info.Science,2BG,33617
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,Engg IE Info.Science,3AG,28244
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,Engg IE Info.Science,3AR,42772
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,Engg IE Info.Science,3BG,26219
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,Engg IE Info.Science,GM,26027
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,Engg IE Info.Science,GMK,26395
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,Engg IE Info.Science,GMR,30020
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,Engg IE Info.Science,SCG,69618
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,Engg IE Info.Science,SCK,76662
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,Engg IE Info.Science,SCR,74454
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,Engg IE Info.Science,STG,31814
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,TX Textiles,1G,58277
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,TX Textiles,2AG,58521
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,TX Textiles,3BG,53779
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,TX Textiles,GM,53027
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,TX Textiles,GMK,85189
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,TX Textiles,GMR,62139
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,TX Textiles,SCG,79029
2020,62 E062 Bapuji Institute of Engineering and Technology Davangere,TX Textiles,STR,78622
2020,63 E063 S J M Institute of Technology Chitradurga,CE Civil,1G,73910
2020,63 E063 S J M Institute of Technology Chitradurga,CE Civil,2AG,82377
2020,63 E063 S J M Institute of Technology Chitradurga,CE Civil,2AR,91648
2020,63 E063 S J M Institute of Technology Chitradurga,CE Civil,2BG,85215
2020,63 E063 S J M Institute of Technology Chitradurga,CE Civil,3AG,60111
2020,63 E063 S J M Institute of Technology Chitradurga,CE Civil,3BG,74205
2020,63 E063 S J M Institute of Technology Chitradurga,CE Civil,GM,57509
2020,63 E063 S J M Institute of Technology Chitradurga,CE Civil,GMK,65365
2020,63 E063 S J M Institute of Technology Chitradurga,CE Civil,GMR,79748
2020,63 E063 S J M Institute of Technology Chitradurga,CE Civil,SCG,84500
2020,63 E063 S J M Institute of Technology Chitradurga,CE Civil,SCR,99832
2020,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,CS Computers,1G,50958
2020,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,CS Computers,1R,53740
2020,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,CS Computers,2AG,36108
2020,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,CS Computers,2AK,92945
2020,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,CS Computers,2AR,44095
2020,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,CS Computers,2BG,35752
2020,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,CS Computers,3AG,25906
2020,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,CS Computers,3BG,29148
2020,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,CS Computers,3BR,36747
2020,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,CS Computers,GM,25758
2020,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,CS Computers,GMK,34677
2020,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,CS Computers,GMR,34219
2020,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,CS Computers,SCG,97925
